Cases,cod_munici,year,epiweek,cons_epiweek,municipality,total_population,Temperature,Rainfall,EVI
53,5895,2013,18,331,ZARAGOZA,29989,24.54919666,25.74265694,4201.925554
54,5895,2013,19,332,ZARAGOZA,29989,24.32854676,43.57072532,3993.763088
72,5895,2013,20,333,ZARAGOZA,29989,24.82188825,64.37278254,4213.335963
77,5895,2013,21,334,ZARAGOZA,29989,23.82846553,101.277212,NA
59,5895,2013,22,335,ZARAGOZA,29989,24.34059017,78.23286903,3263.695065
41,5895,2013,23,336,ZARAGOZA,29989,24.61837676,38.51862233,3871.028937
33,5895,2013,24,337,ZARAGOZA,29989,25.38172071,35.72003648,4512.347743
38,5895,2013,25,338,ZARAGOZA,29989,25.27954632,30.35377475,3358.188913
19,5895,2013,26,339,ZARAGOZA,29989,24.78822959,47.38144684,3588.467426
34,5895,2013,27,340,ZARAGOZA,29989,24.63605848,37.87362708,3750.344507
36,5895,2013,28,341,ZARAGOZA,29989,25.14340173,90.76568176,NA
30,5895,2013,29,342,ZARAGOZA,29989,25.03236184,29.50618623,4365.591203
15,5895,2013,30,343,ZARAGOZA,29989,25.08978365,20.93191496,3813.952096
17,5895,2013,31,344,ZARAGOZA,29989,24.61137064,78.45871269,4485.152505
17,5895,2013,32,345,ZARAGOZA,29989,24.71685814,78.90599153,2867.172407
18,5895,2013,33,346,ZARAGOZA,29989,24.45957742,48.71439548,2281.750973
21,5895,2013,34,347,ZARAGOZA,29989,24.37595395,87.21844817,2281.750973
21,5895,2013,35,348,ZARAGOZA,29989,24.4467432,58.47054319,3302.06956
18,5895,2013,36,349,ZARAGOZA,29989,23.65116087,51.95305354,160.7386073
13,5895,2013,37,350,ZARAGOZA,29989,23.64585779,50.59763001,NA
12,5895,2013,38,351,ZARAGOZA,29989,25.09265821,72.58837909,2344.643819
11,5895,2013,39,352,ZARAGOZA,29989,24.89961364,78.13776844,2933.065582
19,5895,2013,40,353,ZARAGOZA,29989,23.85920929,90.4020075,2495.90112
29,5895,2013,41,354,ZARAGOZA,29989,24.52216362,45.83349842,3709.445484
26,5895,2013,42,355,ZARAGOZA,29989,24.02024102,117.0873333,4037.921179
27,5895,2013,43,356,ZARAGOZA,29989,24.14946058,79.86861048,3431.795652
15,5895,2013,44,357,ZARAGOZA,29989,23.82521146,129.6010437,NA
32,5895,2013,45,358,ZARAGOZA,29989,23.35168531,40.3018342,3150.108365
12,5895,2013,46,359,ZARAGOZA,29989,24.31864269,138.5552822,2635.929078
18,5895,2013,47,360,ZARAGOZA,29989,24.38865429,40.68062405,2689.680216
23,5895,2013,48,361,ZARAGOZA,29989,23.58767361,35.76870579,3089.132391
19,5895,2013,49,362,ZARAGOZA,29989,23.81991135,81.04683564,3923.784166
17,5895,2013,50,363,ZARAGOZA,29989,24.22142168,57.25137748,3368.651684
9,5895,2013,51,364,ZARAGOZA,29989,24.37143312,24.81476007,3291.245736
15,5895,2013,52,365,ZARAGOZA,29989,24.00462941,11.11809363,4185.254416
7,5895,2014,1,366,ZARAGOZA,30366,25.11643596,12.85828769,NA
19,5895,2014,2,367,ZARAGOZA,30366,24.21519461,22.31208727,4805.933235
25,5895,2014,3,368,ZARAGOZA,30366,24.81521276,6.671994174,3026.271888
15,5895,2014,4,369,ZARAGOZA,30366,24.78529339,36.31952551,4572.610458
13,5895,2014,5,370,ZARAGOZA,30366,24.80582568,7.551937359,4151.114348
19,5895,2014,6,371,ZARAGOZA,30366,25.03137523,12.50239012,4357.517747
23,5895,2014,7,372,ZARAGOZA,30366,25.10201403,21.99651537,3174.875135
24,5895,2014,8,373,ZARAGOZA,30366,25.32860128,11.96896253,NA
21,5895,2014,9,374,ZARAGOZA,30366,24.77177708,32.55395926,3621.634381
15,5895,2014,10,375,ZARAGOZA,30366,24.01099773,25.51486215,3398.169554
18,5895,2014,11,376,ZARAGOZA,30366,24.67723414,15.24840213,3532.111555
17,5895,2014,12,377,ZARAGOZA,30366,26.71334513,19.91496542,3796.812542
14,5895,2014,13,378,ZARAGOZA,30366,26.24593763,100.5244358,2715.450193
22,5895,2014,14,379,ZARAGOZA,30366,26.93530622,14.08831047,3800.31671
13,5895,2014,15,380,ZARAGOZA,30366,27.24694164,108.9850514,1710.1045
24,5895,2014,16,381,ZARAGOZA,30366,25.95487334,107.9480857,3580.682271
29,5895,2014,17,382,ZARAGOZA,30366,25.21152948,98.94921131,NA
37,5895,2014,18,383,ZARAGOZA,30366,25.2459319,55.85331261,4381.345297
39,5895,2014,19,384,ZARAGOZA,30366,24.54169985,153.2145576,3716.519219
28,5895,2014,20,385,ZARAGOZA,30366,24.9371002,111.5557448,3921.474715
29,5895,2014,21,386,ZARAGOZA,30366,24.66224052,48.61480741,3877.438818
20,5895,2014,22,387,ZARAGOZA,30366,25.02713501,114.1674834,3806.851256
34,5895,2014,23,388,ZARAGOZA,30366,25.28523882,50.08559855,4073.903503
33,5895,2014,24,389,ZARAGOZA,30366,25.40026604,49.77063975,NA
20,5895,2014,25,390,ZARAGOZA,30366,25.88901804,40.15533978,628.5479385
22,5895,2014,26,391,ZARAGOZA,30366,25.53521161,31.70324902,3542.994402
23,5895,2014,27,392,ZARAGOZA,30366,25.60858252,27.73147322,4526.206011
29,5895,2014,28,393,ZARAGOZA,30366,25.9393218,69.49073643,3726.953329
15,5895,2014,29,394,ZARAGOZA,30366,26.47594224,15.17455892,5279.983147
14,5895,2014,30,395,ZARAGOZA,30366,27.17084043,37.49708622,3605.473301
17,5895,2014,31,396,ZARAGOZA,30366,26.42705806,61.49544581,2928.82712
31,5895,2014,32,397,ZARAGOZA,30366,26.62068074,54.84116364,4060.323192
15,5895,2014,33,398,ZARAGOZA,30366,25.94480877,50.66724154,NA
18,5895,2014,34,399,ZARAGOZA,30366,25.14086454,76.7801737,4383.789563
16,5895,2014,35,400,ZARAGOZA,30366,24.23433383,20.79583024,3923.44735
16,5895,2014,36,401,ZARAGOZA,30366,25.58117411,35.11853641,5732.027941
9,5895,2014,37,402,ZARAGOZA,30366,24.57624021,50.51656993,3822.28209
17,5895,2014,38,403,ZARAGOZA,30366,24.01514993,121.4087617,3800.807573
9,5895,2014,39,404,ZARAGOZA,30366,24.20689601,54.26323067,4093.140647
14,5895,2014,40,405,ZARAGOZA,30366,24.94013949,37.95832341,NA
11,5895,2014,41,406,ZARAGOZA,30366,23.76111928,46.94527156,3765.485807
5,5895,2014,42,407,ZARAGOZA,30366,23.80387432,41.3496559,3435.210723
21,5895,2014,43,408,ZARAGOZA,30366,23.81546262,28.58100919,3013.574399
13,5895,2014,44,409,ZARAGOZA,30366,23.69215495,42.43458464,3959.371325
15,5895,2014,45,410,ZARAGOZA,30366,24.4759301,43.99876218,3992.729485
8,5895,2014,46,411,ZARAGOZA,30366,23.4153488,39.00871863,3392.651744
10,5895,2014,47,412,ZARAGOZA,30366,24.23418017,34.32708266,1243.390047
5,5895,2014,48,413,ZARAGOZA,30366,24.31608693,54.23549206,2797.572412
9,5895,2014,49,414,ZARAGOZA,30366,24.48907336,16.07913292,NA
8,5895,2014,50,415,ZARAGOZA,30366,23.86128114,78.80172227,1831.990204
14,5895,2014,51,416,ZARAGOZA,30366,24.30425718,15.35068096,3257.125974
11,5895,2014,52,417,ZARAGOZA,30366,25.20890729,7.893037959,2407.032584
1,5895,2014,53,418,ZARAGOZA,30366,25.68640593,5.685618505,3509.955792
16,5895,2015,1,419,ZARAGOZA,30738,25.39536904,0.547452636,3464.893872
11,5895,2015,2,420,ZARAGOZA,30738,25.92418908,12.07644725,3922.616988
13,5895,2015,3,421,ZARAGOZA,30738,24.3321643,20.43483971,NA
13,5895,2015,4,422,ZARAGOZA,30738,25.49914179,14.55506239,2840.415469
10,5895,2015,5,423,ZARAGOZA,30738,25.94075705,20.19128153,2840.415469
11,5895,2015,6,424,ZARAGOZA,30738,24.22092521,60.2955606,2211.691258
14,5895,2015,7,425,ZARAGOZA,30738,26.5891999,11.32056713,3959.364772
5,5895,2015,8,426,ZARAGOZA,30738,27.24248974,10.50579278,4275.495124
7,5895,2015,9,427,ZARAGOZA,30738,27.96465204,6.502688966,3693.85194
7,5895,2015,10,428,ZARAGOZA,30738,29.35712582,5.928184963,4385.624181
8,5895,2015,11,429,ZARAGOZA,30738,26.04842042,44.35164456,3709.659218
8,5895,2015,12,430,ZARAGOZA,30738,26.0659804,19.28592319,NA
13,5895,2015,13,431,ZARAGOZA,30738,24.93061201,182.6538052,2306.740807
6,5895,2015,14,432,ZARAGOZA,30738,26.39651145,19.89773895,2954.299787
10,5895,2015,15,433,ZARAGOZA,30738,25.34078845,27.07882504,3061.379814
10,5895,2015,16,434,ZARAGOZA,30738,25.79120371,44.4334139,4005.154854
10,5895,2015,17,435,ZARAGOZA,30738,25.86125462,96.62489133,2649.13402
14,5895,2015,18,436,ZARAGOZA,30738,26.05978617,57.30817134,3942.95546
21,5895,2015,19,437,ZARAGOZA,30738,26.76379092,35.87770202,NA
15,5895,2015,20,438,ZARAGOZA,30738,25.39113873,73.94885235,4631.396118
13,5895,2015,21,439,ZARAGOZA,30738,24.5691065,105.4991985,784.6544615
8,5895,2015,22,440,ZARAGOZA,30738,25.29081563,70.45191267,5875.565233
4,5895,2015,23,441,ZARAGOZA,30738,24.53104977,26.52984791,3740.43637
10,5895,2015,24,442,ZARAGOZA,30738,26.25659212,29.7718604,1313.806022
4,5895,2015,25,443,ZARAGOZA,30738,27.40707197,41.08276051,3001.816362
15,5895,2015,26,444,ZARAGOZA,30738,28.36869347,11.73705696,3253.223656
20,5895,2015,27,445,ZARAGOZA,30738,25.6817025,42.51695475,3891.364775
23,5895,2015,28,446,ZARAGOZA,30738,24.70178092,79.41071338,4166.583008
12,5895,2015,29,447,ZARAGOZA,30738,24.48990957,36.96713936,4306.160224
13,5895,2015,30,448,ZARAGOZA,30738,25.56508292,27.8966906,2483.914291
11,5895,2015,31,449,ZARAGOZA,30738,26.54122976,34.45472513,2483.914291
47,5895,2015,32,450,ZARAGOZA,30738,25.07745599,53.55739919,1984.365572
15,5895,2015,33,451,ZARAGOZA,30738,25.39298072,35.73430019,3057.24789
23,5895,2015,34,452,ZARAGOZA,30738,24.62311703,65.72475396,3672.685152
11,5895,2015,35,453,ZARAGOZA,30738,25.11446185,61.64804049,NA
30,5895,2015,36,454,ZARAGOZA,30738,24.94688755,96.16672218,2556.577927
12,5895,2015,37,455,ZARAGOZA,30738,25.05450388,31.50560793,1688.618117
13,5895,2015,38,456,ZARAGOZA,30738,24.96474931,19.87138911,3801.491466
39,5895,2015,39,457,ZARAGOZA,30738,24.60795742,53.06855793,3198.910008
15,5895,2015,40,458,ZARAGOZA,30738,24.91284245,129.5257453,3349.762366
13,5895,2015,41,459,ZARAGOZA,30738,24.01639245,98.54921667,4000.8297
15,5895,2015,42,460,ZARAGOZA,30738,24.76012807,43.60156948,4989.867889
15,5895,2015,43,461,ZARAGOZA,30738,24.23644145,55.41695888,3984.766224
19,5895,2015,44,462,ZARAGOZA,30738,23.87481494,29.73845896,4008.463379
14,5895,2015,45,463,ZARAGOZA,30738,24.48342547,68.45504817,4081.710217
14,5895,2015,46,464,ZARAGOZA,30738,24.10560924,30.49228291,2225.761759
28,5895,2015,47,465,ZARAGOZA,30738,24.66511694,145.247834,2991.199093
9,5895,2015,48,466,ZARAGOZA,30738,25.39051917,34.8918631,2051.657749
7,5895,2015,49,467,ZARAGOZA,30738,25.12040348,12.97672972,1276.393465
4,5895,2015,50,468,ZARAGOZA,30738,24.74502061,45.80410618,3345.286618
10,5895,2015,51,469,ZARAGOZA,30738,25.78499938,5.512346756,NA
11,5895,2015,52,470,ZARAGOZA,30738,25.72309313,33.32529896,3496.101192
10,5895,2016,1,471,ZARAGOZA,31129,24.99335843,17.96726622,1784.552824
6,5895,2016,2,472,ZARAGOZA,31129,25.11674648,9.153463271,4319.019302
10,5895,2016,3,473,ZARAGOZA,31129,25.77139906,5.192704387,3463.045801
5,5895,2016,4,474,ZARAGOZA,31129,25.76520013,7.355604021,5053.261741
6,5895,2016,5,475,ZARAGOZA,31129,26.25468329,4.426515149,2842.665239
4,5895,2016,6,476,ZARAGOZA,31129,27.14624758,7.488524088,2491.883931
10,5895,2016,7,477,ZARAGOZA,31129,27.35290993,15.22794577,3447.091674
5,5895,2016,8,478,ZARAGOZA,31129,26.91221916,20.93923759,NA
12,5895,2016,9,479,ZARAGOZA,31129,27.26096144,15.12036735,418.5010309
7,5895,2016,10,480,ZARAGOZA,31129,27.28474557,16.16634299,2480.762968
10,5895,2016,11,481,ZARAGOZA,31129,27.41187249,30.13491761,1258.066298
8,5895,2016,12,482,ZARAGOZA,31129,29.08987278,26.84162224,3525.69477
13,5895,2016,13,483,ZARAGOZA,31129,28.00788842,73.07036795,648.7161157
15,5895,2016,14,484,ZARAGOZA,31129,27.12539896,75.80128516,3941.052495
16,5895,2016,15,485,ZARAGOZA,31129,26.26199336,37.32546616,NA
18,5895,2016,16,486,ZARAGOZA,31129,26.99604272,50.22480374,3351.785431
18,5895,2016,17,487,ZARAGOZA,31129,25.23639442,80.56408691,2341.088783
18,5895,2016,18,488,ZARAGOZA,31129,25.09048201,102.5675043,4431.452966
29,5895,2016,19,489,ZARAGOZA,31129,24.91318665,92.93893358,2583.119659
13,5895,2016,20,490,ZARAGOZA,31129,26.41794786,51.17941163,664.125667
16,5895,2016,21,491,ZARAGOZA,31129,25.87807618,27.34989124,3875.857666
21,5895,2016,22,492,ZARAGOZA,31129,24.58868743,32.77434372,3380.150981
12,5895,2016,23,493,ZARAGOZA,31129,24.95200455,56.44276158,4496.841569
17,5895,2016,24,494,ZARAGOZA,31129,24.92301532,45.32246994,NA
12,5895,2016,25,495,ZARAGOZA,31129,24.81446476,20.6939547,3191.742716
14,5895,2016,26,496,ZARAGOZA,31129,25.38710985,29.03406985,3537.250214
14,5895,2016,27,497,ZARAGOZA,31129,25.41495812,40.52344792,3422.384765
14,5895,2016,28,498,ZARAGOZA,31129,24.84712508,30.90798359,4054.592426
20,5895,2016,29,499,ZARAGOZA,31129,24.44020485,37.99452479,2667.269078
14,5895,2016,30,500,ZARAGOZA,31129,24.58045266,44.97041553,3909.445164
5,5895,2016,31,501,ZARAGOZA,31129,25.10034868,44.66240199,NA
11,5895,2016,32,502,ZARAGOZA,31129,24.9795956,20.33182549,1522.89801
9,5895,2016,33,503,ZARAGOZA,31129,24.93040848,19.94672654,-81.95999926
6,5895,2016,34,504,ZARAGOZA,31129,24.83280489,60.87060445,4198.438168
6,5895,2016,35,505,ZARAGOZA,31129,24.31545802,34.04530428,3230.357911
7,5895,2016,36,506,ZARAGOZA,31129,24.3707388,38.24230883,2526.132676
7,5895,2016,37,507,ZARAGOZA,31129,24.32531715,127.0393876,3639.254732
3,5895,2016,38,508,ZARAGOZA,31129,24.42226847,27.73193048,1064.873241
11,5895,2016,39,509,ZARAGOZA,31129,24.77109537,93.03753234,3765.095833
6,5895,2016,40,510,ZARAGOZA,31129,24.49701891,174.9172788,NA
11,5895,2016,41,511,ZARAGOZA,31129,23.96238983,110.2609724,1735.14233
3,5895,2016,42,512,ZARAGOZA,31129,24.12950041,37.37749388,3709.421466
10,5895,2016,43,513,ZARAGOZA,31129,23.85316388,91.3065219,3064.713053
15,5895,2016,44,514,ZARAGOZA,31129,24.0501742,31.04017486,2282.867924
14,5895,2016,45,515,ZARAGOZA,31129,24.15125089,35.75201174,4568.214855
15,5895,2016,46,516,ZARAGOZA,31129,23.62302236,24.08739662,4011.82873
8,5895,2016,47,517,ZARAGOZA,31129,24.25985369,51.42635076,NA
7,5895,2016,48,518,ZARAGOZA,31129,24.19128288,61.01869332,642.8609361
7,5895,2016,49,519,ZARAGOZA,31129,23.83603361,45.86722258,3478.503603
5,5895,2016,50,520,ZARAGOZA,31129,24.89908591,16.49220476,2001.796865
9,5895,2016,51,521,ZARAGOZA,31129,24.22952066,58.11337634,3613.00222
6,5895,2016,52,522,ZARAGOZA,31129,24.18052524,17.68926579,3329.918464
6,5895,2017,1,523,ZARAGOZA,31503,24.86902585,12.41405117,3900.074096
8,5895,2017,2,524,ZARAGOZA,31503,23.65544821,10.7283303,1795.412222
9,5895,2017,3,525,ZARAGOZA,31503,23.35876003,8.2,4904.824351
3,5895,2017,4,526,ZARAGOZA,31503,23.64466731,6.23,NA
11,5895,2017,5,527,ZARAGOZA,31503,24.93465502,23.71701028,2909.587591
10,5895,2017,6,528,ZARAGOZA,31503,25.88560136,10.96591022,3703.815455
3,5895,2017,7,529,ZARAGOZA,31503,24.38048632,9.002173743,5464.914737
3,5895,2017,8,530,ZARAGOZA,31503,24.26748642,11.60727392,3982.077034
3,5895,2017,9,531,ZARAGOZA,31503,25.19482407,15.7043515,2736.092383
8,5895,2017,10,532,ZARAGOZA,31503,24.88843801,26.41644261,3711.232272
5,5895,2017,11,533,ZARAGOZA,31503,24.38964754,41.63548121,NA
5,5895,2017,12,534,ZARAGOZA,31503,23.97502456,26.38239477,4320.025725
8,5895,2017,13,535,ZARAGOZA,31503,24.45602998,67.63590657,3931.937398
9,5895,2017,14,536,ZARAGOZA,31503,26.27888065,12.39636748,4946.538819
5,5895,2017,15,537,ZARAGOZA,31503,24.60547828,29.3690057,3835.161145
6,5895,2017,16,538,ZARAGOZA,31503,24.40269567,65.64824508,4997.239853
4,5895,2017,17,539,ZARAGOZA,31503,25.17552133,66.2968486,2831.395733
5,5895,2017,18,540,ZARAGOZA,31503,24.61849291,98.07844315,4768.929432
7,5895,2017,19,541,ZARAGOZA,31503,24.01619575,28.3812412,4412.290046
6,5895,2017,20,542,ZARAGOZA,31503,24.65674855,47.62160742,NA
6,5895,2017,21,543,ZARAGOZA,31503,25.11183114,60.11878083,5417.366059
9,5895,2017,22,544,ZARAGOZA,31503,25.20147541,17.53626804,4098.416727
11,5895,2017,23,545,ZARAGOZA,31503,25.05549569,19.60814685,5045.027771
6,5895,2017,24,546,ZARAGOZA,31503,24.13654368,33.15638267,3716.725107
4,5895,2017,25,547,ZARAGOZA,31503,24.14927398,84.83023572,1289.853086
12,5895,2017,26,548,ZARAGOZA,31503,24.86333469,67.52179301,4214.204411
7,5895,2017,27,549,ZARAGOZA,31503,25.15993131,34.00582038,NA
9,5895,2017,28,550,ZARAGOZA,31503,24.68346558,72.08485821,4699.779396
2,5895,2017,29,551,ZARAGOZA,31503,24.48800793,45.63778598,3164.003596
5,5895,2017,30,552,ZARAGOZA,31503,25.38418192,42.45728415,3517.480921
6,5895,2017,31,553,ZARAGOZA,31503,24.73052443,68.14078152,750.4727255
4,5895,2017,32,554,ZARAGOZA,31503,24.832832,44.74036652,4540.860693
3,5895,2017,33,555,ZARAGOZA,31503,24.74944532,77.36393129,1417.798808
10,5895,2017,34,556,ZARAGOZA,31503,24.28341437,57.41389415,5271.305368
4,5895,2017,35,557,ZARAGOZA,31503,24.49805566,25.04952791,3083.761274
2,5895,2017,36,558,ZARAGOZA,31503,24.2725449,30.4605049,NA
1,5895,2017,37,559,ZARAGOZA,31503,24.12698796,38.60657568,5204.779307
1,5895,2017,38,560,ZARAGOZA,31503,24.37253165,88.31188465,1508.624262
13,5895,2017,39,561,ZARAGOZA,31503,23.8822809,52.59247764,3367.102756
3,5895,2017,40,562,ZARAGOZA,31503,23.51231779,61.99144671,404.4373181
5,5895,2017,41,563,ZARAGOZA,31503,24.75821801,29.065165,174.5414708
3,5895,2017,42,564,ZARAGOZA,31503,25.36488886,38.82580137,973.2069817
5,5895,2017,43,565,ZARAGOZA,31503,24.10346561,29.15436315,NA
2,5895,2017,44,566,ZARAGOZA,31503,24.02471462,20.1063438,4970.338302
3,5895,2017,45,567,ZARAGOZA,31503,23.84413095,146.9785304,4173.699921
0,5895,2017,46,568,ZARAGOZA,31503,24.16320488,35.15464805,2894.491265
4,5895,2017,47,569,ZARAGOZA,31503,23.97973767,34.84379109,4001.16099
9,5895,2017,48,570,ZARAGOZA,31503,24.1519037,118.440586,3722.83535
4,5895,2017,49,571,ZARAGOZA,31503,24.72220727,26.08873612,4060.345202
2,5895,2017,50,572,ZARAGOZA,31503,24.18554673,26.29683097,4696.70581
0,5895,2017,51,573,ZARAGOZA,31503,24.6377294,3.96,3139.528678
3,5895,2017,52,574,ZARAGOZA,31503,23.75831105,22.48886395,NA
14,5895,2018,1,575,ZARAGOZA,31884,23.53594211,62.61383552,5694.023356
14,5895,2018,2,576,ZARAGOZA,31884,23.33113418,45.86667719,800.4032135
8,5895,2018,3,577,ZARAGOZA,31884,23.61321039,68.3928637,4885.834789
4,5895,2018,4,578,ZARAGOZA,31884,24.59522809,11.76132225,1173.831753
7,5895,2018,5,579,ZARAGOZA,31884,25.26052767,7.3,5180.145285
4,5895,2018,6,580,ZARAGOZA,31884,24.54080036,3.96,-722.347161
5,5895,2018,7,581,ZARAGOZA,31884,24.55381723,13.1476149,NA
4,5895,2018,8,582,ZARAGOZA,31884,24.42662145,5.13,5335.57517
12,5895,2018,9,583,ZARAGOZA,31884,24.15983902,6.03,2856.193491
10,5895,2018,10,584,ZARAGOZA,31884,25.03164956,23.42072053,3867.835794
2,5895,2018,11,585,ZARAGOZA,31884,26.13223624,63.54231153,4424.185853
13,5895,2018,12,586,ZARAGOZA,31884,25.07897413,49.19433392,2203.812483
6,5895,2018,13,587,ZARAGOZA,31884,26.10658435,20.02044823,3097.759451
5,5895,2018,14,588,ZARAGOZA,31884,23.75661323,56.02964357,3669.097133
3,5895,2018,15,589,ZARAGOZA,31884,23.64684597,82.57679621,2001.276744
10,5895,2018,16,590,ZARAGOZA,31884,24.73213144,36.45325002,NA
3,5895,2018,17,591,ZARAGOZA,31884,24.95995483,23.28235184,2792.666294
6,5895,2018,18,592,ZARAGOZA,31884,25.06089731,65.81100835,-550.3649369
4,5895,2018,19,593,ZARAGOZA,31884,23.85487314,73.00842921,4065.748629
8,5895,2018,20,594,ZARAGOZA,31884,24.17909933,65.98841488,2245.073244
11,5895,2018,21,595,ZARAGOZA,31884,24.03786174,51.33919794,5069.138505
6,5895,2018,22,596,ZARAGOZA,31884,24.51561369,44.52001712,3843.081434
11,5895,2018,23,597,ZARAGOZA,31884,25.44645937,18.32424838,NA
16,5895,2018,24,598,ZARAGOZA,31884,24.95016167,28.2370116,4980.134365
9,5895,2018,25,599,ZARAGOZA,31884,24.53494025,48.56965857,2361.841682
11,5895,2018,26,600,ZARAGOZA,31884,24.54416772,24.52496222,2570.433497
6,5895,2018,27,601,ZARAGOZA,31884,24.50594557,16.73003953,3714.524686
5,5895,2018,28,602,ZARAGOZA,31884,25.26081573,28.33128569,4184.188809
11,5895,2018,29,603,ZARAGOZA,31884,25.49132616,14.06830828,4441.34337
4,5895,2018,30,604,ZARAGOZA,31884,24.80374428,20.59742699,2840.384078
10,5895,2018,31,605,ZARAGOZA,31884,23.99494659,44.87017051,4193.336322
10,5895,2018,32,606,ZARAGOZA,31884,25.38110039,22.16526621,NA
7,5895,2018,33,607,ZARAGOZA,31884,24.95408653,37.28834191,5242.130141
5,5895,2018,34,608,ZARAGOZA,31884,24.48161413,24.58774787,1597.714674
10,5895,2018,35,609,ZARAGOZA,31884,24.88026153,23.02468854,5726.405334
9,5895,2018,36,610,ZARAGOZA,31884,24.29678032,33.32848138,3968.83407
4,5895,2018,37,611,ZARAGOZA,31884,23.81494349,100.6314326,1325.819038
5,5895,2018,38,612,ZARAGOZA,31884,24.96971078,48.91082292,3990.137255
5,5895,2018,39,613,ZARAGOZA,31884,24.29131395,36.39696067,NA
5,5895,2018,40,614,ZARAGOZA,31884,23.72700225,130.3583498,4027.379381
11,5895,2018,41,615,ZARAGOZA,31884,23.75216958,33.72932558,3988.624289
9,5895,2018,42,616,ZARAGOZA,31884,23.71505425,81.53397506,5346.585251
9,5895,2018,43,617,ZARAGOZA,31884,23.80380457,48.46612473,NA
3,5895,2018,44,618,ZARAGOZA,31884,24.02556242,55.92105213,4548.143552
4,5895,2018,45,619,ZARAGOZA,31884,23.97159022,48.92542902,4640.794677
9,5895,2018,46,620,ZARAGOZA,31884,24.54513312,64.76243128,5495.934876
1,5895,2018,47,621,ZARAGOZA,31884,24.25158379,194.935607,5049.675361
12,5895,2018,48,622,ZARAGOZA,31884,24.05062256,19.45036718,NA
5,5895,2018,49,623,ZARAGOZA,31884,24.25486927,9.850901589,5975.596309
4,5895,2018,50,624,ZARAGOZA,31884,25.10693047,11.91388905,1940.261472
3,5895,2018,51,625,ZARAGOZA,31884,24.69178497,11.76225567,2285.354553
7,5895,2018,52,626,ZARAGOZA,31884,25.09227459,4.48,2793.496149
