Cases,cod_munici,year,epiweek,cons_epiweek,municipality,total_population,Temperature,Rainfall,EVI
26,23807,2017,21,543,TIERRALTA,104817,24.90013244,185.3621729,5618.899159
40,23807,2017,22,544,TIERRALTA,104817,25.33326292,41.66063544,3513.298967
54,23807,2017,23,545,TIERRALTA,104817,25.18771599,68.68393808,3973.631579
48,23807,2017,24,546,TIERRALTA,104817,24.15623821,217.7914569,3964.273716
43,23807,2017,25,547,TIERRALTA,104817,24.14136056,84.17896089,1261.233937
83,23807,2017,26,548,TIERRALTA,104817,24.49723197,140.7177625,4242.620568
64,23807,2017,27,549,TIERRALTA,104817,24.9889463,78.2615708,2034.039173
66,23807,2017,28,550,TIERRALTA,104817,24.26548089,151.0059206,4681.042426
48,23807,2017,29,551,TIERRALTA,104817,24.34701965,59.36072658,1235.960771
45,23807,2017,30,552,TIERRALTA,104817,24.83845529,90.10770867,3785.999334
35,23807,2017,31,553,TIERRALTA,104817,24.35833717,197.9350485,1781.226216
42,23807,2017,32,554,TIERRALTA,104817,24.71145677,94.35761709,4420.875287
25,23807,2017,33,555,TIERRALTA,104817,24.54769826,99.7184547,2436.008282
46,23807,2017,34,556,TIERRALTA,104817,24.21252044,132.0821276,NA
58,23807,2017,35,557,TIERRALTA,104817,24.51097347,90.69473632,4782.667933
35,23807,2017,36,558,TIERRALTA,104817,24.51821633,53.91503014,2431.810843
65,23807,2017,37,559,TIERRALTA,104817,24.03308265,122.7532646,4781.866837
34,23807,2017,38,560,TIERRALTA,104817,24.44316566,245.1023831,3139.627091
44,23807,2017,39,561,TIERRALTA,104817,23.80964273,161.0425823,3651.884131
47,23807,2017,40,562,TIERRALTA,104817,23.36863303,162.3207785,2881.256756
40,23807,2017,41,563,TIERRALTA,104817,24.77499544,66.69264099,1399.696762
47,23807,2017,42,564,TIERRALTA,104817,25.3144664,62.46469955,1861.658662
60,23807,2017,43,565,TIERRALTA,104817,24.13344235,155.6954414,1781.010521
47,23807,2017,44,566,TIERRALTA,104817,24.29088875,48.14610634,5435.52024
70,23807,2017,45,567,TIERRALTA,104817,23.9746054,109.1311605,4057.627233
47,23807,2017,46,568,TIERRALTA,104817,23.37481909,84.62255202,5476.90897
18,23807,2017,47,569,TIERRALTA,104817,23.84077178,59.13673074,3346.330759
67,23807,2017,48,570,TIERRALTA,104817,24.1642043,183.6890889,4722.256897
62,23807,2017,49,571,TIERRALTA,104817,24.81765895,168.727379,3777.577717
62,23807,2017,50,572,TIERRALTA,104817,24.08416724,25.53544902,NA
51,23807,2017,51,573,TIERRALTA,104817,24.57204199,5.67,4712.425357
59,23807,2017,52,574,TIERRALTA,104817,23.99577364,17.25971479,2798.157565
122,23807,2018,1,575,TIERRALTA,107302,23.51116013,48.76625051,4146.662523
132,23807,2018,2,576,TIERRALTA,107302,23.4342572,55.57524404,1913.5488
133,23807,2018,3,577,TIERRALTA,107302,23.24443472,111.4154461,1402.337859
98,23807,2018,4,578,TIERRALTA,107302,24.36695823,14.6254508,2324.90085
145,23807,2018,5,579,TIERRALTA,107302,25.03679525,19.11405839,4622.492305
160,23807,2018,6,580,TIERRALTA,107302,24.38169473,9.560767936,1533.503684
105,23807,2018,7,581,TIERRALTA,107302,24.64736642,12.46986142,2990.183654
99,23807,2018,8,582,TIERRALTA,107302,24.55824496,7.02,5510.386272
143,23807,2018,9,583,TIERRALTA,107302,24.0941491,7.71,2933.052108
100,23807,2018,10,584,TIERRALTA,107302,24.34445996,35.67622884,4342.888645
45,23807,2018,11,585,TIERRALTA,107302,25.65133383,31.53055757,3657.996392
80,23807,2018,12,586,TIERRALTA,107302,24.89520027,63.95404424,5511.581699
80,23807,2018,13,587,TIERRALTA,107302,26.11972354,31.12436822,3125.156575
112,23807,2018,14,588,TIERRALTA,107302,24.47765817,19.03021738,NA
115,23807,2018,15,589,TIERRALTA,107302,24.23022651,42.65940659,2011.613922
133,23807,2018,16,590,TIERRALTA,107302,25.10475025,29.12232845,3780.406874
93,23807,2018,17,591,TIERRALTA,107302,24.85466694,52.49482069,1619.215296
146,23807,2018,18,592,TIERRALTA,107302,24.75459109,59.82721286,1515.936358
130,23807,2018,19,593,TIERRALTA,107302,23.90660898,98.17062231,4651.190256
139,23807,2018,20,594,TIERRALTA,107302,24.23766758,157.4777505,2962.059461
149,23807,2018,21,595,TIERRALTA,107302,24.24097183,274.6498059,3385.257261
108,23807,2018,22,596,TIERRALTA,107302,24.31303361,126.9946882,3432.743089
108,23807,2018,23,597,TIERRALTA,107302,25.21115332,111.3197325,2130.912347
161,23807,2018,24,598,TIERRALTA,107302,24.47145558,153.2594625,4859.788863
123,23807,2018,25,599,TIERRALTA,107302,24.25905211,52.93185748,3621.001504
95,23807,2018,26,600,TIERRALTA,107302,24.16727532,56.97764833,5641.544184
155,23807,2018,27,601,TIERRALTA,107302,24.34503316,84.46578554,4336.337044
127,23807,2018,28,602,TIERRALTA,107302,24.85020254,71.50638079,4035.261624
156,23807,2018,29,603,TIERRALTA,107302,25.11323835,48.00419827,4473.022057
105,23807,2018,30,604,TIERRALTA,107302,24.68326831,159.4793267,NA
124,23807,2018,31,605,TIERRALTA,107302,23.84969275,81.29073213,5315.870678
113,23807,2018,32,606,TIERRALTA,107302,25.17423694,21.51779046,4114.47123
131,23807,2018,33,607,TIERRALTA,107302,24.56361048,109.404315,5239.354503
116,23807,2018,34,608,TIERRALTA,107302,24.23195262,111.7044881,3253.817543
133,23807,2018,35,609,TIERRALTA,107302,24.72178706,142.5539704,3469.938747
135,23807,2018,36,610,TIERRALTA,107302,24.09241807,137.7119414,1835.402954
117,23807,2018,37,611,TIERRALTA,107302,23.95275381,78.69269522,4367.969484
104,23807,2018,38,612,TIERRALTA,107302,24.55972403,150.3430189,4912.837968
124,23807,2018,39,613,TIERRALTA,107302,23.86735686,154.8501283,1075.695849
103,23807,2018,40,614,TIERRALTA,107302,23.95034553,91.7802622,5770.291982
72,23807,2018,41,615,TIERRALTA,107302,23.5887399,74.55082901,3461.37436
146,23807,2018,42,616,TIERRALTA,107302,23.65786648,129.8964852,4083.125387
107,23807,2018,43,617,TIERRALTA,107302,24.04772896,59.84368264,NA
99,23807,2018,44,618,TIERRALTA,107302,24.06122679,98.09505383,3013.009851
118,23807,2018,45,619,TIERRALTA,107302,24.15358863,91.57973049,4668.501302
101,23807,2018,46,620,TIERRALTA,107302,24.49262286,134.460342,NA
95,23807,2018,47,621,TIERRALTA,107302,24.24989156,225.5032471,5408.148796
135,23807,2018,48,622,TIERRALTA,107302,24.19601962,95.91507314,4102.144612
92,23807,2018,49,623,TIERRALTA,107302,24.21644234,26.33475323,5280.628097
121,23807,2018,50,624,TIERRALTA,107302,24.87282697,19.51110354,4395.254439
71,23807,2018,51,625,TIERRALTA,107302,24.50013795,34.09013468,1714.597144
92,23807,2018,52,626,TIERRALTA,107302,24.75132215,5.59,1852.279587
