Cases,cod_munici,year,epiweek,cons_epiweek,municipality,total_population,Temperature,Rainfall,EVI
16,5250,2008,16,68,EL BAGRE,47150,28.04412257,80.32086041,1044.676217
26,5250,2008,17,69,EL BAGRE,47150,27.82807609,49.74305081,NA
45,5250,2008,18,70,EL BAGRE,47150,26.71673204,129.6948046,2176.486704
142,5250,2008,19,71,EL BAGRE,47150,26.9162313,55.22702507,3123.685722
94,5250,2008,20,72,EL BAGRE,47150,27.85847901,48.31843627,4081.747178
105,5250,2008,21,73,EL BAGRE,47150,26.42754551,188.0480259,2795.89369
86,5250,2008,22,74,EL BAGRE,47150,25.64970456,72.2627018,2982.496946
43,5250,2008,23,75,EL BAGRE,47150,26.52550811,105.0121987,2635.711639
54,5250,2008,24,76,EL BAGRE,47150,28.0835774,46.37468259,267.0181321
27,5250,2008,25,77,EL BAGRE,47150,28.25059767,122.6591625,2603.390432
21,5250,2008,26,78,EL BAGRE,47150,27.13768618,44.49819833,NA
35,5250,2008,27,79,EL BAGRE,47150,27.28133868,76.25592345,2941.105643
31,5250,2008,28,80,EL BAGRE,47150,27.34374075,68.80741307,1661.498153
34,5250,2008,29,81,EL BAGRE,47150,26.54498816,37.6263636,578.2963836
90,5250,2008,30,82,EL BAGRE,47150,28.20001077,16.30976933,3110.487168
122,5250,2008,31,83,EL BAGRE,47150,27.67301959,53.21398812,-32.17928245
123,5250,2008,32,84,EL BAGRE,47150,28.54366028,22.76588883,1685.335419
119,5250,2008,33,85,EL BAGRE,47150,26.67610135,127.5382175,NA
125,5250,2008,34,86,EL BAGRE,47150,26.30588313,75.82956974,1583.799335
112,5250,2008,35,87,EL BAGRE,47150,26.15156067,75.3297749,2130.86479
77,5250,2008,36,88,EL BAGRE,47150,26.85334772,100.0159449,1676.41403
94,5250,2008,37,89,EL BAGRE,47150,28.34414063,43.1303192,2657.487892
120,5250,2008,38,90,EL BAGRE,47150,26.96460146,128.4643457,1335.78211
116,5250,2008,39,91,EL BAGRE,47150,27.19549186,155.1030302,3387.909854
117,5250,2008,40,92,EL BAGRE,47150,26.51944676,91.92282104,2443.900333
117,5250,2008,41,93,EL BAGRE,47150,24.55573725,33.76234523,3261.324245
77,5250,2008,42,94,EL BAGRE,47150,24.68001775,30.19739436,NA
98,5250,2008,43,95,EL BAGRE,47150,26.28780751,73.035597,4520.795694
76,5250,2008,44,96,EL BAGRE,47150,26.84494751,80.90433363,3467.211259
76,5250,2008,45,97,EL BAGRE,47150,25.15525953,53.13183298,3914.92998
64,5250,2008,46,98,EL BAGRE,47150,26.33371883,38.31241669,2661.79704
62,5250,2008,47,99,EL BAGRE,47150,24.36874582,46.49160576,2477.763218
86,5250,2008,48,100,EL BAGRE,47150,24.22071384,73.16557057,3614.071018
133,5250,2008,49,101,EL BAGRE,47150,24.46175878,33.35942441,NA
94,5250,2008,50,102,EL BAGRE,47150,25.13576624,13.84266595,3954.703262
115,5250,2008,51,103,EL BAGRE,47150,24.7577063,4.69564741,2718.014076
103,5250,2008,52,104,EL BAGRE,47150,24.84404307,5.571644244,2070.103051
45,5250,2008,53,105,EL BAGRE,47150,26.41006059,10.72695859,2336.766259
128,5250,2009,1,106,EL BAGRE,47514,27.2035673,18.14733677,1344.243435
146,5250,2009,2,107,EL BAGRE,47514,26.63056644,11.37520007,2792.437628
155,5250,2009,3,108,EL BAGRE,47514,24.9197496,50.7797161,920.1130746
191,5250,2009,4,109,EL BAGRE,47514,26.97782873,14.55873495,2178.000737
197,5250,2009,5,110,EL BAGRE,47514,27.12958317,11.08074887,NA
196,5250,2009,6,111,EL BAGRE,47514,26.83736823,5.530306842,4595.149872
148,5250,2009,7,112,EL BAGRE,47514,26.6558039,8.210983043,497.1586788
127,5250,2009,8,113,EL BAGRE,47514,26.74359794,13.54655726,4652.659
169,5250,2009,9,114,EL BAGRE,47514,26.40148051,40.5919556,2730.593361
104,5250,2009,10,115,EL BAGRE,47514,27.67208599,4.772644955,856.4607027
